V1,V2,V3
-3.41296103830262,54.1892682926829,-12.2930755615234
-3.36234378564729,54.1892682926829,-14.9630756378174
-3.31172653299197,54.1892682926829,0.0369242876768112
-3.26110928033664,54.1892682926829,-15.5030755996704
-3.21049202768131,54.1892682926829,5.81692409515381
-3.15987477502598,54.1892682926829,121.987503051758
-3.10925752237066,54.1892682926829,68.307502746582
-3.05864026971533,54.1892682926829,-18.2724990844727
-3.00802301706,54.1892682926829,-0.812499105930328
-2.95740576440468,54.1892682926829,41.9874992370605
-2.90678851174935,54.1892682926829,-7.33499956130981
-2.85617125909402,54.1892682926829,26.3450012207031
-2.80555400643869,54.1892682926829,34.435001373291
-2.75493675378337,54.1892682926829,34.4650001525879
-2.70431950112804,54.1892682926829,165.645004272461
-2.65370224847271,54.1892682926829,135.966110229492
-2.60308499581738,54.1892682926829,61.1761169433594
-2.55246774316206,54.1892682926829,115.846115112305
-2.50185049050673,54.1892682926829,348.936126708984
-2.4512332378514,54.1892682926829,320.226104736328
-2.40061598519608,54.1892682926829,434.167663574219
-2.34999873254075,54.1892682926829,374.637664794922
-2.29938147988542,54.1892682926829,409.007659912109
-2.2487642272301,54.1892682926829,502.837646484375
-2.19814697457477,54.1892682926829,420.447662353516
-2.14752972191944,54.1892682926829,493.817657470703
-2.09691246926411,54.1892682926829,346.245208740234
-2.04629521660879,54.1892682926829,533.125183105469
-1.99567796395346,54.1892682926829,501.425201416016
-1.94506071129813,54.1892682926829,449.105194091797
-1.89444345864281,54.1892682926829,372.935211181641
-1.84382620598748,54.1892682926829,339.950836181641
-1.79320895333215,54.1892682926829,309.700836181641
-1.74259170067682,54.1892682926829,309.380828857422
-1.6919744480215,54.1892682926829,214.560821533203
-1.64135719536617,54.1892682926829,149.470825195312
-1.59073994271084,54.1892682926829,72.4872894287109
-1.54012269005552,54.1892682926829,43.3572883605957
-1.48950543740019,54.1892682926829,35.7172889709473
-1.43888818474486,54.1892682926829,35.9972877502441
-1.38827093208953,54.1892682926829,22.2272891998291
-1.33765367943421,54.1892682926829,21.9772891998291
-1.28703642677888,54.1892682926829,33.2920875549316
-1.23641917412355,54.1892682926829,42.3720855712891
-1.18580192146823,54.1892682926829,84.5920867919922
-1.1351846688129,54.1892682926829,97.8020858764648
-1.08456741615757,54.1892682926829,89.8520889282227
-1.03395016350225,54.1892682926829,58.702335357666
-0.983332910846917,54.1892682926829,48.0723342895508
-0.93271565819159,54.1892682926829,25.7323341369629
-0.882098405536263,54.1892682926829,23.3623332977295
-0.831481152880936,54.1892682926829,21.3423347473145
-0.78086390022561,54.1892682926829,19.7625370025635
-0.730246647570281,54.1892682926829,19.7125358581543
-0.679629394914954,54.1892682926829,22.5525360107422
-0.629012142259628,54.1892682926829,30.0125370025635
-0.578394889604301,54.1892682926829,41.2625350952148
-0.527777636948974,54.1892682926829,43.2013130187988
-0.477160384293645,54.1892682926829,83.0513153076172
-0.426543131638319,54.1892682926829,131.27131652832
-0.375925878982992,54.1892682926829,124.60131072998
-0.325308626327665,54.1892682926829,62.2413139343262
-0.274691373672338,54.1892682926829,37.7013130187988
-0.224074121017011,54.1892682926829,-13.8364877700806
-0.173456868361683,54.1892682926829,-22.1164875030518
-0.122839615706356,54.1892682926829,-34.4664878845215
-0.0722223630510292,54.1892682926829,-40.5864868164062
-0.0216051103957025,54.1892682926829,-47.8464889526367
0.0290121422596243,54.1892682926829,-49.286735534668
0.0796293949149529,54.1892682926829,-51.3567352294922
0.13024664757028,54.1892682926829,-51.9367370605469
0.180863900225606,54.1892682926829,-53.8667373657227
0.231481152880933,54.1892682926829,-54.2667350769043
0.28209840553626,54.1892682926829,-54.3778991699219
0.332715658191587,54.1892682926829,-54.5479011535645
0.383332910846915,54.1892682926829,-54.4678993225098
0.433950163502242,54.1892682926829,-55.407901763916
0.484567416157569,54.1892682926829,-54.4279022216797
0.535184668812896,54.1892682926829,-53.847900390625
0.585801921468223,54.1892682926829,-56.6684074401855
0.636419174123551,54.1892682926829,-56.3984069824219
0.687036426778878,54.1892682926829,-48.1584053039551
0.737653679434205,54.1892682926829,-43.9184074401855
0.788270932089532,54.1892682926829,-46.9084053039551
0.838888184744858,54.1892682926829,-49.913948059082
0.889505437400185,54.1892682926829,-49.973949432373
0.940122690055514,54.1892682926829,-52.623950958252
0.990739942710841,54.1892682926829,-52.5139503479004
1.04135719536617,54.1892682926829,-52.2539482116699
1.09197444802149,54.1892682926829,-52.2517013549805
1.14259170067682,54.1892682926829,-53.9717025756836
1.19320895333215,54.1892682926829,-55.3717002868652
1.24382620598748,54.1892682926829,-58.5017013549805
1.2944434586428,54.1892682926829,-60.7717018127441
1.34506071129813,54.1892682926829,-67.653694152832
1.39567796395346,54.1892682926829,-64.5236968994141
1.44629521660878,54.1892682926829,-55.463695526123
1.49691246926411,54.1892682926829,-44.6636962890625
1.54752972191944,54.1892682926829,-31.8536968231201
1.59814697457477,54.1892682926829,-28.1636962890625
1.64876422723009,54.1892682926829,-34.6396255493164
1.69938147988542,54.1892682926829,-38.0696258544922
1.74999873254075,54.1892682926829,-39.1996269226074
1.80061598519607,54.1892682926829,-37.2096252441406
1.8512332378514,54.1892682926829,-33.3296279907227
1.90185049050673,54.1892682926829,-30.5731906890869
1.95246774316205,54.1892682926829,-34.0331916809082
2.00308499581738,54.1892682926829,-35.8931922912598
2.05370224847271,54.1892682926829,-36.6931915283203
2.10431950112804,54.1892682926829,-36.0031890869141
2.15493675378336,54.1892682926829,-36.4057426452637
2.20555400643869,54.1892682926829,-37.3357429504395
2.25617125909402,54.1892682926829,-35.0757446289062
2.30678851174935,54.1892682926829,-35.8757438659668
2.35740576440467,54.1892682926829,-39.1857452392578
2.40802301706,54.1892682926829,-44.2155113220215
2.45864026971533,54.1892682926829,-46.4855117797852
2.50925752237065,54.1892682926829,-48.4955101013184
2.55987477502598,54.1892682926829,-51.3155097961426
2.61049202768131,54.1892682926829,-53.7055130004883
2.66110928033664,54.1892682926829,-54.765510559082
2.71172653299196,54.1892682926829,-57.5374984741211
2.76234378564729,54.1892682926829,-58.2775001525879
2.81296103830262,54.1892682926829,-49.2775001525879
2.86357829095794,54.1892682926829,-47.6375007629395
2.91419554361327,54.1892682926829,-43.127498626709
2.9648127962686,54.1892682926829,-40.2490653991699
3.01543004892392,54.1892682926829,-38.0490646362305
3.06604730157925,54.1892682926829,-38.0990676879883
3.11666455423458,54.1892682926829,-40.119068145752
3.16728180688991,54.1892682926829,-41.4590682983398
3.21789905954523,54.1892682926829,-40.64990234375
3.26851631220056,54.1892682926829,-42.1898994445801
3.31913356485589,54.1892682926829,-40.89990234375
3.36975081751121,54.1892682926829,-38.5699005126953
3.42036807016654,54.1892682926829,-36.2699012756348
3.47098532282187,54.1892682926829,-36.2199020385742
3.5216025754772,54.1892682926829,-38.2866897583008
3.57221982813252,54.1892682926829,-38.9066886901855
3.62283708078785,54.1892682926829,-39.9966888427734
3.67345433344318,54.1892682926829,-40.5566902160645
3.72407158609851,54.1892682926829,-41.5066909790039
3.77468883875383,54.1892682926829,-41.9599914550781
3.82530609140916,54.1892682926829,-43.3599891662598
3.87592334406449,54.1892682926829,-44.0799903869629
3.92654059671981,54.1892682926829,-45.1599922180176
3.97715784937514,54.1892682926829,-45.3499908447266
4.02777510203047,54.1892682926829,-47.1466026306152
4.07839235468579,54.1892682926829,-48.1466026306152
4.12900960734112,54.1892682926829,-48.3966026306152
4.17962685999645,54.1892682926829,-48.6466026306152
4.23024411265178,54.1892682926829,-48.6865997314453
4.2808613653071,54.1892682926829,-48.3432464599609
4.33147861796243,54.1892682926829,-48.0632476806641
4.38209587061776,54.1892682926829,-47.8532447814941
4.43271312327308,54.1892682926829,-47.7132453918457
4.48333037592841,54.1892682926829,-47.7232475280762
4.53394762858374,54.1892682926829,-47.5132446289062
4.58456488123907,54.1892682926829,-47.1323165893555
4.63518213389439,54.1892682926829,-46.8723182678223
4.68579938654972,54.1892682926829,-46.3223152160645
4.73641663920505,54.1892682926829,-46.0023155212402
4.78703389186037,54.1892682926829,-45.3823165893555
4.8376511445157,54.1892682926829,-45.076301574707
4.88826839717103,54.1892682926829,-44.4263038635254
4.93888564982636,54.1892682926829,-44.136302947998
4.98950290248168,54.1892682926829,-43.4463043212891
5.04012015513701,54.1892682926829,-43.3163032531738
5.09073740779234,54.1892682926829,-42.6017875671387
5.14135466044766,54.1892682926829,-42.4617881774902
5.19197191310299,54.1892682926829,-41.831787109375
5.24258916575832,54.1892682926829,-41.4617881774902
5.29320641841364,54.1892682926829,-40.7517890930176
5.34382367106897,54.1892682926829,-40.3617858886719
5.3944409237243,54.1892682926829,-39.795295715332
5.44505817637963,54.1892682926829,-39.5852966308594
5.49567542903495,54.1892682926829,-38.9252967834473
5.54629268169028,54.1892682926829,-38.7152976989746
5.59690993434561,54.1892682926829,-38.3152961730957
5.64752718700094,54.1892682926829,-38.0485496520996
5.69814443965626,54.1892682926829,-37.5685501098633
5.74876169231159,54.1892682926829,-36.8885498046875
5.79937894496692,54.1892682926829,-35.8185501098633
5.84999619762224,54.1892682926829,-35.7085494995117
5.90061345027757,54.1892682926829,-35.5764198303223
5.9512307029329,54.1892682926829,-34.7764205932617
6.00184795558823,54.1892682926829,-34.5964202880859
6.05246520824355,54.1892682926829,-34.5264205932617
6.10308246089888,54.1892682926829,-34.756420135498
6.15369971355421,54.1892682926829,-34.9807891845703
6.20431696620953,54.1892682926829,-34.9707908630371
6.25493421886486,54.1892682926829,-33.8907890319824
6.30555147152019,54.1892682926829,-33.9507904052734
6.35616872417551,54.1892682926829,-34.6307907104492
6.40678597683084,54.1892682926829,-35.0107879638672
6.45740322948617,54.1892682926829,-35.3283729553223
6.5080204821415,54.1892682926829,-35.408374786377
6.55863773479683,54.1892682926829,-35.4883728027344
6.60925498745215,54.1892682926829,-35.468376159668
6.65987224010748,54.1892682926829,-35.6283760070801
6.7104894927628,54.1892682926829,-35.5762138366699
6.76110674541813,54.1892682926829,-35.426212310791
6.81172399807346,54.1892682926829,-35.3462142944336
6.86234125072879,54.1892682926829,-35.2062149047852
6.91295850338411,54.1892682926829,-35.2162132263184
6.96357575603944,54.1892682926829,-34.7653541564941
7.01419300869477,54.1892682926829,-34.4353561401367
7.06481026135009,54.1892682926829,-33.545352935791
7.11542751400542,54.1892682926829,-33.3053550720215
7.16604476666075,54.1892682926829,-34.4053535461426
7.21666201931608,54.1892682926829,-35.0353546142578
7.2672792719714,54.1892682926829,-35.9589462280273
7.31789652462673,54.1892682926829,-36.3489456176758
7.36851377728206,54.1892682926829,-36.8689460754395
7.41913102993739,54.1892682926829,-37.0589447021484
7.46974828259271,54.1892682926829,-37.2489471435547
7.52036553524804,54.1892682926829,-36.9721717834473
7.57098278790336,54.1892682926829,-36.3121719360352
7.62160004055869,54.1892682926829,-36.652172088623
7.67221729321402,54.1892682926829,-36.9321708679199
7.72283454586935,54.1892682926829,-38.1121711730957
7.77345179852468,54.1892682926829,-38.5537605285645
7.82406905118,54.1892682926829,-36.6337623596191
7.87468630383533,54.1892682926829,-18.663761138916
7.92530355649065,54.1892682926829,-5.03376150131226
7.97592080914598,54.1892682926829,-20.4937610626221
8.02653806180131,54.1892682926829,-21.9085216522217
8.07715531445664,54.1892682926829,-26.3485221862793
8.12777256711196,54.1892682926829,-21.5685214996338
8.17838981976729,54.1892682926829,-19.6885223388672
8.22900707242262,54.1892682926829,-17.1285228729248
8.27962432507795,54.1892682926829,-16.2685222625732
8.33024157773327,54.1892682926829,-14.372727394104
8.3808588303886,54.1892682926829,-13.1127271652222
8.43147608304393,54.1892682926829,-11.0027275085449
8.48209333569925,54.1892682926829,-9.76272773742676
8.53271058835458,54.1892682926829,-6.39272737503052
8.58332784100991,54.1892682926829,-4.8720965385437
8.63394509366524,54.1892682926829,-2.61209654808044
8.68456234632056,54.1892682926829,-1.40209662914276
8.73517959897589,54.1892682926829,1.76790344715118
8.78579685163122,54.1892682926829,2.07790350914001
8.83641410428654,54.1892682926829,1.33499991893768
8.88703135694187,54.1892682926829,1.2649998664856
8.9376486095972,54.1892682926829,1.59499990940094
8.98826586225253,54.1892682926829,1.42499995231628
9.03888311490785,54.1892682926829,1.17499995231628
9.08950036756318,54.1892682926829,1.98499989509583
9.14011762021851,54.1892682926829,5.17141819000244
9.19073487287383,54.1892682926829,6.41141796112061
9.24135212552916,54.1892682926829,33.9414176940918
9.29196937818449,54.1892682926829,35.9914169311523
9.34258663083981,54.1892682926829,38.1114196777344
9.39320388349514,54.1892682926829,4.77068328857422
-9.99320388349514,54.1385365853659,-7.69290018081665
-9.94258663083982,54.1385365853659,11.6970996856689
-9.89196937818449,54.1385365853659,24.9170989990234
-9.84135212552916,54.1385365853659,18.1489887237549
-9.79073487287384,54.1385365853659,45.3989906311035
-9.74011762021851,54.1385365853659,110.048988342285
-9.68950036756318,54.1385365853659,151.958984375
-9.63888311490786,54.1385365853659,108.148986816406
-9.58826586225253,54.1385365853659,86.9103240966797
-9.5376486095972,54.1385365853659,93.8903198242188
-9.48703135694187,54.1385365853659,81.4003219604492
-9.43641410428655,54.1385365853659,68.3503189086914
-9.38579685163122,54.1385365853659,43.5403213500977
-9.33517959897589,54.1385365853659,30.2044239044189
-9.28456234632056,54.1385365853659,29.1044254302979
-9.23394509366524,54.1385365853659,32.5044250488281
-9.18332784100991,54.1385365853659,17.9644241333008
-9.13271058835458,54.1385365853659,31.8244247436523
-9.08209333569926,54.1385365853659,55.2480392456055
-9.03147608304393,54.1385365853659,72.7280426025391
-8.9808588303886,54.1385365853659,145.798034667969
-8.93024157773328,54.1385365853659,144.398040771484
-8.87962432507795,54.1385365853659,216.668045043945
-8.82900707242262,54.1385365853659,411.508026123047
-8.77838981976729,54.1385365853659,299.458190917969
-8.72777256711197,54.1385365853659,194.888198852539
-8.67715531445664,54.1385365853659,101.588203430176
-8.62653806180131,54.1385365853659,89.3682022094727
-8.57592080914599,54.1385365853659,62.7982025146484
-8.52530355649066,54.1385365853659,83.0534973144531
-8.47468630383533,54.1385365853659,44.1634979248047
-8.42406905118,54.1385365853659,58.8234977722168
-8.37345179852468,54.1385365853659,86.6834945678711
-8.32283454586935,54.1385365853659,121.283500671387
-8.27221729321402,54.1385365853659,310.792510986328
-8.2216000405587,54.1385365853659,299.582489013672
-8.17098278790337,54.1385365853659,198.712493896484
-8.12036553524804,54.1385365853659,49.4324989318848
-8.06974828259271,54.1385365853659,48.0525016784668
-8.01913102993739,54.1385365853659,168.832626342773
-7.96851377728206,54.1385365853659,245.352615356445
-7.91789652462673,54.1385365853659,327.632629394531
-7.86727927197141,54.1385365853659,377.4326171875
-7.81666201931608,54.1385365853659,189.652618408203
-7.76604476666075,54.1385365853659,124.572624206543
-7.71542751400542,54.1385365853659,144.962554931641
-7.6648102613501,54.1385365853659,320.1025390625
-7.61419300869477,54.1385365853659,131.642547607422
-7.56357575603944,54.1385365853659,55.8525543212891
-7.51295850338412,54.1385365853659,49.2625541687012
-7.46234125072879,54.1385365853659,48.3982810974121
-7.41172399807346,54.1385365853659,47.8082809448242
-7.36110674541813,54.1385365853659,50.678279876709
-7.31048949276281,54.1385365853659,53.8382797241211
-7.25987224010748,54.1385365853659,54.5182800292969
-7.20925498745215,54.1385365853659,128.951522827148
-7.15863773479683,54.1385365853659,114.551528930664
-7.1080204821415,54.1385365853659,112.651527404785
-7.05740322948617,54.1385365853659,113.24153137207
-7.00678597683084,54.1385365853659,115.931526184082
-6.95616872417552,54.1385365853659,103.531524658203
-6.90555147152019,54.1385365853659,116.655609130859
-6.85493421886486,54.1385365853659,117.875610351562
-6.80431696620954,54.1385365853659,111.365608215332
-6.75369971355421,54.1385365853659,117.785606384277
-6.70308246089888,54.1385365853659,148.095611572266
-6.65246520824356,54.1385365853659,155.500061035156
-6.60184795558823,54.1385365853659,159.470062255859
-6.5512307029329,54.1385365853659,189.770065307617
-6.50061345027757,54.1385365853659,180.010070800781
-6.44999619762225,54.1385365853659,190.640060424805
-6.39937894496692,54.1385365853659,194.432495117188
-6.34876169231159,54.1385365853659,57.1525001525879
-6.29814443965626,54.1385365853659,73.4824981689453
-6.24752718700094,54.1385365853659,194.252502441406
-6.19690993434561,54.1385365853659,271.902496337891
-6.14629268169028,54.1385365853659,358.204467773438
-6.09567542903496,54.1385365853659,393.564483642578
-6.04505817637963,54.1385365853659,310.714477539062
-5.9944409237243,54.1385365853659,420.434478759766
-5.94382367106898,54.1385365853659,317.33447265625
-5.89320641841365,54.1385365853659,80.3744735717773
-5.84258916575832,54.1385365853659,-19.644323348999
-5.79197191310299,54.1385365853659,-21.0943241119385
-5.74135466044767,54.1385365853659,-24.9843235015869
-5.69073740779234,54.1385365853659,-27.7243232727051
-5.64012015513701,54.1385365853659,-25.124324798584
-5.58950290248169,54.1385365853659,-30.6013202667236
-5.53888564982636,54.1385365853659,-44.471321105957
-5.48826839717103,54.1385365853659,-51.911319732666
-5.4376511445157,54.1385365853659,-66.0413208007812
-5.38703389186038,54.1385365853659,-72.8613204956055
-5.33641663920505,54.1385365853659,-79.8371734619141
-5.28579938654972,54.1385365853659,-85.1371765136719
-5.2351821338944,54.1385365853659,-106.417175292969
-5.18456488123907,54.1385365853659,-116.667175292969
-5.13394762858374,54.1385365853659,-123.257171630859
-5.08333037592841,54.1385365853659,-108.617172241211
-5.03271312327309,54.1385365853659,-84.7483139038086
-4.98209587061776,54.1385365853659,-74.8883209228516
-4.93147861796243,54.1385365853659,-68.0583190917969
-4.88086136530711,54.1385365853659,-49.9583168029785
-4.83024411265178,54.1385365853659,-32.5283164978027
-4.77962685999645,54.1385365853659,-30.3549118041992
-4.72900960734112,54.1385365853659,218.525085449219
-4.6783923546858,54.1385365853659,267.535095214844
-4.62777510203047,54.1385365853659,147.985092163086
-4.57715784937514,54.1385365853659,118.935089111328
-4.52654059671982,54.1385365853659,61.247184753418
-4.47592334406449,54.1385365853659,-15.9328155517578
-4.42530609140916,54.1385365853659,-27.8428153991699
-4.37468883875383,54.1385365853659,-29.1628150939941
-4.32407158609851,54.1385365853659,-29.6128158569336
-4.27345433344318,54.1385365853659,-29.6295127868652
-4.22283708078785,54.1385365853659,-28.0795135498047
-4.17221982813253,54.1385365853659,-26.2095127105713
-4.1216025754772,54.1385365853659,-26.1995124816895
-4.07098532282187,54.1385365853659,-25.729513168335
-4.02036807016654,54.1385365853659,-25.2195129394531
-3.96975081751122,54.1385365853659,-23.559741973877
-3.91913356485589,54.1385365853659,-23.1197414398193
-3.86851631220056,54.1385365853659,-22.4797420501709
-3.81789905954524,54.1385365853659,-21.7797412872314
-3.76728180688991,54.1385365853659,-28.1497421264648
-3.71666455423458,54.1385365853659,-29.4469470977783
-3.66604730157925,54.1385365853659,-29.2669486999512
-3.61543004892393,54.1385365853659,-27.046947479248
-3.5648127962686,54.1385365853659,-23.8669471740723
-3.51419554361327,54.1385365853659,-22.4369487762451
-3.46357829095795,54.1385365853659,-18.1130752563477
-3.41296103830262,54.1385365853659,-15.5030755996704
-3.36234378564729,54.1385365853659,-8.69307613372803
-3.31172653299197,54.1385365853659,-6.31307554244995
-3.26110928033664,54.1385365853659,-0.913075685501099
-3.21049202768131,54.1385365853659,41.5769233703613
-3.15987477502598,54.1385365853659,65.2975006103516
-3.10925752237066,54.1385365853659,58.4775009155273
-3.05864026971533,54.1385365853659,-10.3524990081787
-3.00802301706,54.1385365853659,-6.80249929428101
-2.95740576440468,54.1385365853659,-1.352499127388
-2.90678851174935,54.1385365853659,-13.4049997329712
-2.85617125909402,54.1385365853659,-7.20499992370605
-2.80555400643869,54.1385365853659,48.2449989318848
-2.75493675378337,54.1385365853659,26.8649997711182
-2.70431950112804,54.1385365853659,79.4150009155273
-2.65370224847271,54.1385365853659,62.1561164855957
-2.60308499581738,54.1385365853659,52.8761177062988
-2.55246774316206,54.1385365853659,83.6961135864258
-2.50185049050673,54.1385365853659,131.006118774414
-2.4512332378514,54.1385365853659,212.536117553711
-2.40061598519608,54.1385365853659,445.567657470703
-2.34999873254075,54.1385365853659,366.877655029297
-2.29938147988542,54.1385365853659,307.107666015625
-2.2487642272301,54.1385365853659,478.057647705078
-2.19814697457477,54.1385365853659,498.147674560547
-2.14752972191944,54.1385365853659,406.807647705078
-2.09691246926411,54.1385365853659,381.555206298828
-2.04629521660879,54.1385365853659,312.855194091797
-1.99567796395346,54.1385365853659,585.625183105469
-1.94506071129813,54.1385365853659,517.445190429688
-1.89444345864281,54.1385365853659,357.305206298828
-1.84382620598748,54.1385365853659,257.820831298828
-1.79320895333215,54.1385365853659,354.480834960938
-1.74259170067682,54.1385365853659,337.750823974609
-1.6919744480215,54.1385365853659,184.710815429688
-1.64135719536617,54.1385365853659,155.750823974609
-1.59073994271084,54.1385365853659,88.8072891235352
-1.54012269005552,54.1385365853659,57.0372886657715
-1.48950543740019,54.1385365853659,46.5172882080078
-1.43888818474486,54.1385365853659,47.7172889709473
-1.38827093208953,54.1385365853659,19.2072887420654
-1.33765367943421,54.1385365853659,18.4072895050049
-1.28703642677888,54.1385365853659,26.9420871734619
-1.23641917412355,54.1385365853659,32.3920860290527
-1.18580192146823,54.1385365853659,70.6920852661133
-1.1351846688129,54.1385365853659,104.502090454102
-1.08456741615757,54.1385365853659,129.112091064453
-1.03395016350225,54.1385365853659,90.272331237793
-0.983332910846917,54.1385365853659,76.0923309326172
-0.93271565819159,54.1385365853659,66.2223358154297
-0.882098405536263,54.1385365853659,64.3523330688477
-0.831481152880936,54.1385365853659,33.1023330688477
-0.78086390022561,54.1385365853659,22.1325359344482
-0.730246647570281,54.1385365853659,41.6925354003906
-0.679629394914954,54.1385365853659,53.3025360107422
-0.629012142259628,54.1385365853659,135.242538452148
-0.578394889604301,54.1385365853659,160.072540283203
-0.527777636948974,54.1385365853659,130.59130859375
-0.477160384293645,54.1385365853659,113.121315002441
-0.426543131638319,54.1385365853659,95.7713165283203
-0.375925878982992,54.1385365853659,76.4113159179688
-0.325308626327665,54.1385365853659,74.9513168334961
-0.274691373672338,54.1385365853659,89.4113159179688
-0.224074121017011,54.1385365853659,83.5135116577148
-0.173456868361683,54.1385365853659,59.173511505127
-0.122839615706356,54.1385365853659,-18.8764877319336
-0.0722223630510292,54.1385365853659,-29.4864883422852
-0.0216051103957025,54.1385365853659,-44.2464866638184
0.0290121422596243,54.1385365853659,-47.7967376708984
0.0796293949149529,54.1385365853659,-49.4467353820801
0.13024664757028,54.1385365853659,-50.3367347717285
0.180863900225606,54.1385365853659,-50.346736907959
0.231481152880933,54.1385365853659,-52.4967346191406
0.28209840553626,54.1385365853659,-53.5179023742676
0.332715658191587,54.1385365853659,-53.5578994750977
0.383332910846915,54.1385365853659,-54.4878997802734
0.433950163502242,54.1385365853659,-53.5879020690918
0.484567416157569,54.1385365853659,-54.1679000854492
0.535184668812896,54.1385365853659,-51.8978996276855
0.585801921468223,54.1385365853659,-54.808406829834
0.636419174123551,54.1385365853659,-54.7984046936035
0.687036426778878,54.1385365853659,-52.6984062194824
0.737653679434205,54.1385365853659,-43.5984077453613
0.788270932089532,54.1385365853659,-42.8784065246582
0.838888184744858,54.1385365853659,-42.623950958252
0.889505437400185,54.1385365853659,-46.873950958252
0.940122690055514,54.1385365853659,-49.2739486694336
0.990739942710841,54.1385365853659,-48.663948059082
1.04135719536617,54.1385365853659,-50.4839477539062
1.09197444802149,54.1385365853659,-52.7417030334473
1.14259170067682,54.1385365853659,-52.7717018127441
1.19320895333215,54.1385365853659,-53.6217002868652
1.24382620598748,54.1385365853659,-55.2717018127441
1.2944434586428,54.1385365853659,-56.2317008972168
1.34506071129813,54.1385365853659,-63.4336967468262
1.39567796395346,54.1385365853659,-72.5536956787109
1.44629521660878,54.1385365853659,-72.8736953735352
1.49691246926411,54.1385365853659,-70.2136993408203
1.54752972191944,54.1385365853659,-58.4936981201172
1.59814697457477,54.1385365853659,-53.5936965942383
1.64876422723009,54.1385365853659,-41.1296272277832
1.69938147988542,54.1385365853659,-35.4096260070801
1.74999873254075,54.1385365853659,-37.5996246337891
1.80061598519607,54.1385365853659,-38.1396255493164
1.8512332378514,54.1385365853659,-38.1196250915527
1.90185049050673,54.1385365853659,-38.5831909179688
1.95246774316205,54.1385365853659,-32.8531913757324
2.00308499581738,54.1385365853659,-29.7831916809082
2.05370224847271,54.1385365853659,-25.0931911468506
2.10431950112804,54.1385365853659,-26.1231918334961
2.15493675378336,54.1385365853659,-28.2957439422607
2.20555400643869,54.1385365853659,-29.5157432556152
2.25617125909402,54.1385365853659,-35.6257438659668
2.30678851174935,54.1385365853659,-45.3557434082031
2.35740576440467,54.1385365853659,-48.4357452392578
2.40802301706,54.1385365853659,-53.4055099487305
2.45864026971533,54.1385365853659,-55.4055099487305
2.50925752237065,54.1385365853659,-59.4055099487305
2.55987477502598,54.1385365853659,-59.575511932373
2.61049202768131,54.1385365853659,-60.4955101013184
2.66110928033664,54.1385365853659,-61.6255111694336
2.71172653299196,54.1385365853659,-59.9674987792969
2.76234378564729,54.1385365853659,-57.9275016784668
2.81296103830262,54.1385365853659,-45.1074981689453
2.86357829095794,54.1385365853659,-45.7874984741211
2.91419554361327,54.1385365853659,-45.6575012207031
2.9648127962686,54.1385365853659,-44.0590667724609
3.01543004892392,54.1385365853659,-44.0490646362305
3.06604730157925,54.1385365853659,-43.2490653991699
3.11666455423458,54.1385365853659,-41.1290664672852
3.16728180688991,54.1385365853659,-39.869068145752
3.21789905954523,54.1385365853659,-36.4899024963379
3.26851631220056,54.1385365853659,-36.9899024963379
3.31913356485589,54.1385365853659,-34.14990234375
3.36975081751121,54.1385365853659,-34.9598999023438
3.42036807016654,54.1385365853659,-35.6299018859863
3.47098532282187,54.1385365853659,-38.0499000549316
3.5216025754772,54.1385365853659,-39.4066886901855
3.57221982813252,54.1385365853659,-39.9066886901855
3.62283708078785,54.1385365853659,-40.8966903686523
3.67345433344318,54.1385365853659,-41.0266876220703
3.72407158609851,54.1385365853659,-42.2366905212402
3.77468883875383,54.1385365853659,-43.0299911499023
3.82530609140916,54.1385365853659,-44.4499893188477
3.87592334406449,54.1385365853659,-44.9699897766113
3.92654059671981,54.1385365853659,-45.739990234375
3.97715784937514,54.1385365853659,-46.4199905395508
4.02777510203047,54.1385365853659,-46.8966026306152
4.07839235468579,54.1385365853659,-47.7966003417969
4.12900960734112,54.1385365853659,-48.0765991210938
4.17962685999645,54.1385365853659,-48.3465995788574
4.23024411265178,54.1385365853659,-48.3265991210938
4.2808613653071,54.1385365853659,-47.9332466125488
4.33147861796243,54.1385365853659,-47.8232460021973
4.38209587061776,54.1385365853659,-47.5532455444336
4.43271312327308,54.1385365853659,-47.3532447814941
4.48333037592841,54.1385365853659,-47.2432441711426
4.53394762858374,54.1385365853659,-47.003246307373
4.58456488123907,54.1385365853659,-46.4523162841797
4.63518213389439,54.1385365853659,-46.1223182678223
4.68579938654972,54.1385365853659,-45.5423164367676
4.73641663920505,54.1385365853659,-45.3123168945312
4.78703389186037,54.1385365853659,-44.3923149108887
4.8376511445157,54.1385365853659,-43.9763031005859
4.88826839717103,54.1385365853659,-43.7663040161133
4.93888564982636,54.1385365853659,-43.4563026428223
4.98950290248168,54.1385365853659,-42.8963012695312
5.04012015513701,54.1385365853659,-42.8463020324707
5.09073740779234,54.1385365853659,-42.6817893981934
5.14135466044766,54.1385365853659,-42.4417877197266
5.19197191310299,54.1385365853659,-41.4917869567871
5.24258916575832,54.1385365853659,-41.1017875671387
5.29320641841364,54.1385365853659,-40.4817886352539
5.34382367106897,54.1385365853659,-40.3117866516113
5.3944409237243,54.1385365853659,-40.0952987670898
5.44505817637963,54.1385365853659,-39.8452987670898
5.49567542903495,54.1385365853659,-39.045295715332
5.54629268169028,54.1385365853659,-38.6452980041504
5.59690993434561,54.1385365853659,-37.9452972412109
